x               y               z               Bmag            
    -0.54953    -2.17212    -3.02228   635.96115
    -0.54893    -2.17083    -3.02142   636.79120
    -0.54832    -2.16953    -3.02056   637.62267
    -0.54772    -2.16824    -3.01970   638.45558
    -0.54711    -2.16695    -3.01884   639.28992
    -0.54651    -2.16565    -3.01798   640.12570
    -0.54590    -2.16436    -3.01712   640.96293
    -0.54530    -2.16307    -3.01626   641.80160
    -0.54470    -2.16178    -3.01540   642.64172
    -0.54409    -2.16048    -3.01453   643.48329
    -0.54349    -2.15919    -3.01367   644.32632
    -0.54289    -2.15790    -3.01281   645.17080
    -0.54228    -2.15661    -3.01194   646.01675
    -0.54168    -2.15532    -3.01108   646.86416
    -0.54108    -2.15402    -3.01022   647.71304
    -0.54047    -2.15273    -3.00935   648.56339
    -0.53987    -2.15144    -3.00849   649.41521
    -0.53927    -2.15015    -3.00762   650.26851
    -0.53867    -2.14886    -3.00676   651.12329
    -0.53807    -2.14757    -3.00589   651.97956
    -0.53747    -2.14628    -3.00502   652.83731
    -0.53687    -2.14499    -3.00416   653.69655
    -0.53626    -2.14370    -3.00329   654.55729
    -0.53566    -2.14241    -3.00242   655.41952
    -0.53506    -2.14112    -3.00155   656.28325
    -0.53446    -2.13983    -3.00069   657.14848
    -0.53386    -2.13854    -2.99982   658.01523
    -0.53326    -2.13725    -2.99895   658.88348
    -0.53267    -2.13596    -2.99808   659.75324
    -0.53207    -2.13467    -2.99721   660.62452
    -0.53147    -2.13338    -2.99634   661.49732
    -0.53087    -2.13209    -2.99547   662.37164
    -0.53027    -2.13080    -2.99460   663.24749
    -0.52967    -2.12952    -2.99372   664.12486
    -0.52907    -2.12823    -2.99285   665.00377
    -0.52848    -2.12694    -2.99198   665.88422
    -0.52788    -2.12565    -2.99111   666.76621
    -0.52728    -2.12436    -2.99023   667.64973
    -0.52668    -2.12307    -2.98936   668.53481
    -0.52609    -2.12179    -2.98849   669.42143
    -0.52549    -2.12050    -2.98761   670.30961
    -0.52489    -2.11921    -2.98674   671.19934
    -0.52430    -2.11793    -2.98586   672.09064
    -0.52370    -2.11664    -2.98499   672.98349
    -0.52311    -2.11535    -2.98411   673.87792
    -0.52251    -2.11407    -2.98324   674.77391
    -0.52191    -2.11278    -2.98236   675.67147
    -0.52132    -2.11149    -2.98148   676.57062
    -0.52072    -2.11021    -2.98061   677.47134
    -0.52013    -2.10892    -2.97973   678.37365
    -0.51954    -2.10763    -2.97885   679.27754
    -0.51894    -2.10635    -2.97797   680.18303
    -0.51835    -2.10506    -2.97709   681.09011
    -0.51775    -2.10378    -2.97621   681.99878
    -0.51716    -2.10249    -2.97533   682.90906
    -0.51657    -2.10121    -2.97445   683.82095
    -0.51597    -2.09992    -2.97357   684.73444
    -0.51538    -2.09864    -2.97269   685.64954
    -0.51479    -2.09735    -2.97181   686.56626
    -0.51420    -2.09607    -2.97093   687.48460
    -0.51360    -2.09479    -2.97005   688.40456
    -0.51301    -2.09350    -2.96916   689.32615
    -0.51242    -2.09222    -2.96828   690.24936
    -0.51183    -2.09093    -2.96740   691.17421
    -0.51124    -2.08965    -2.96651   692.10070
    -0.51065    -2.08837    -2.96563   693.02883
    -0.51006    -2.08708    -2.96475   693.95860
    -0.50947    -2.08580    -2.96386   694.89002
    -0.50887    -2.08452    -2.96298   695.82309
    -0.50828    -2.08324    -2.96209   696.75781
    -0.50769    -2.08195    -2.96120   697.69420
    -0.50711    -2.08067    -2.96032   698.63224
    -0.50652    -2.07939    -2.95943   699.57196
    -0.50593    -2.07811    -2.95854   700.51334
    -0.50534    -2.07682    -2.95766   701.45640
    -0.50475    -2.07554    -2.95677   702.40113
    -0.50416    -2.07426    -2.95588   703.34755
    -0.50357    -2.07298    -2.95499   704.29564
    -0.50298    -2.07170    -2.95410   705.24543
    -0.50240    -2.07042    -2.95321   706.19691
    -0.50181    -2.06914    -2.95232   707.15009
    -0.50122    -2.06786    -2.95143   708.10496
    -0.50063    -2.06657    -2.95054   709.06154
    -0.50005    -2.06529    -2.94965   710.01983
    -0.49946    -2.06401    -2.94876   710.97983
    -0.49887    -2.06273    -2.94787   711.94154
    -0.49829    -2.06145    -2.94698   712.90497
    -0.49770    -2.06017    -2.94608   713.87012
    -0.49712    -2.05889    -2.94519   714.83700
    -0.49653    -2.05762    -2.94430   715.80562
    -0.49595    -2.05634    -2.94340   716.77596
    -0.49536    -2.05506    -2.94251   717.74804
    -0.49478    -2.05378    -2.94162   718.72187
    -0.49419    -2.05250    -2.94072   719.69744
    -0.49361    -2.05122    -2.93983   720.67476
    -0.49302    -2.04994    -2.93893   721.65383
    -0.49244    -2.04866    -2.93803   722.63466
    -0.49186    -2.04739    -2.93714   723.61726
    -0.49127    -2.04611    -2.93624   724.60161
    -0.49069    -2.04483    -2.93534   725.58774
    -0.49011    -2.04355    -2.93445   726.57564
    -0.48952    -2.04228    -2.93355   727.56532
    -0.48894    -2.04100    -2.93265   728.55678
    -0.48836    -2.03972    -2.93175   729.55002
    -0.48778    -2.03844    -2.93085   730.54506
    -0.48719    -2.03717    -2.92995   731.54189
    -0.48661    -2.03589    -2.92905   732.54051
    -0.48603    -2.03461    -2.92815   733.54094
    -0.48545    -2.03334    -2.92725   734.54317
    -0.48487    -2.03206    -2.92635   735.54721
    -0.48429    -2.03079    -2.92545   736.55307
    -0.48371    -2.02951    -2.92455   737.56074
    -0.48313    -2.02824    -2.92364   738.57024
    -0.48255    -2.02696    -2.92274   739.58156
    -0.48197    -2.02568    -2.92184   740.59471
    -0.48139    -2.02441    -2.92093   741.60969
    -0.48081    -2.02313    -2.92003   742.62652
    -0.48023    -2.02186    -2.91913   743.64518
    -0.47965    -2.02059    -2.91822   744.66570
    -0.47907    -2.01931    -2.91732   745.68806
    -0.47849    -2.01804    -2.91641   746.71228
    -0.47792    -2.01676    -2.91550   747.73836
    -0.47734    -2.01549    -2.91460   748.76630
    -0.47676    -2.01422    -2.91369   749.79611
    -0.47618    -2.01294    -2.91279   750.82779
    -0.47561    -2.01167    -2.91188   751.86135
    -0.47503    -2.01040    -2.91097   752.89678
    -0.47445    -2.00912    -2.91006   753.93411
    -0.47388    -2.00785    -2.90915   754.97332
    -0.47330    -2.00658    -2.90824   756.01442
    -0.47272    -2.00530    -2.90734   757.05743
    -0.47215    -2.00403    -2.90643   758.10233
    -0.47157    -2.00276    -2.90552   759.14914
    -0.47100    -2.00149    -2.90460   760.19786
    -0.47042    -2.00022    -2.90369   761.24850
    -0.46985    -1.99895    -2.90278   762.30105
    -0.46927    -1.99767    -2.90187   763.35553
    -0.46870    -1.99640    -2.90096   764.41194
    -0.46812    -1.99513    -2.90005   765.47028
    -0.46755    -1.99386    -2.89913   766.53056
    -0.46698    -1.99259    -2.89822   767.59277
    -0.46640    -1.99132    -2.89731   768.65694
    -0.46583    -1.99005    -2.89639   769.72305
    -0.46526    -1.98878    -2.89548   770.79112
    -0.46468    -1.98751    -2.89456   771.86115
    -0.46411    -1.98624    -2.89365   772.93314
    -0.46354    -1.98497    -2.89273   774.00710
    -0.46297    -1.98370    -2.89182   775.08303
    -0.46240    -1.98243    -2.89090   776.16094
    -0.46182    -1.98116    -2.88998   777.24083
    -0.46125    -1.97989    -2.88907   778.32271
    -0.46068    -1.97862    -2.88815   779.40657
    -0.46011    -1.97735    -2.88723   780.49244
    -0.45954    -1.97609    -2.88631   781.58030
    -0.45897    -1.97482    -2.88539   782.67017
    -0.45840    -1.97355    -2.88448   783.76205
    -0.45783    -1.97228    -2.88356   784.85594
    -0.45726    -1.97101    -2.88264   785.95184
    -0.45669    -1.96975    -2.88172   787.04978
    -0.45612    -1.96848    -2.88080   788.14974
    -0.45555    -1.96721    -2.87987   789.25173
    -0.45498    -1.96594    -2.87895   790.35576
    -0.45442    -1.96468    -2.87803   791.46183
    -0.45385    -1.96341    -2.87711   792.56995
    -0.45328    -1.96214    -2.87619   793.68012
    -0.45271    -1.96088    -2.87526   794.79234
    -0.45214    -1.95961    -2.87434   795.90663
    -0.45158    -1.95835    -2.87342   797.02298
    -0.45101    -1.95708    -2.87249   798.14140
    -0.45044    -1.95581    -2.87157   799.26190
    -0.44988    -1.95455    -2.87064   800.38447
    -0.44931    -1.95328    -2.86972   801.50913
    -0.44874    -1.95202    -2.86879   802.63589
    -0.44818    -1.95075    -2.86787   803.76473
    -0.44761    -1.94949    -2.86694   804.89567
    -0.44705    -1.94822    -2.86601   806.02872
    -0.44648    -1.94696    -2.86509   807.16388
    -0.44592    -1.94570    -2.86416   808.30115
    -0.44535    -1.94443    -2.86323   809.44054
    -0.44479    -1.94317    -2.86230   810.58206
    -0.44422    -1.94190    -2.86137   811.72570
    -0.44366    -1.94064    -2.86044   812.87147
    -0.44310    -1.93938    -2.85952   814.01939
    -0.44253    -1.93811    -2.85859   815.16945
    -0.44197    -1.93685    -2.85766   816.32166
    -0.44141    -1.93559    -2.85672   817.47602
    -0.44084    -1.93433    -2.85579   818.63254
    -0.44028    -1.93306    -2.85486   819.79122
    -0.43972    -1.93180    -2.85393   820.95207
    -0.43916    -1.93054    -2.85300   822.11510
    -0.43859    -1.92928    -2.85207   823.28030
    -0.43803    -1.92802    -2.85113   824.44769
    -0.43747    -1.92675    -2.85020   825.61727
    -0.43691    -1.92549    -2.84927   826.78904
    -0.43635    -1.92423    -2.84833   827.96301
    -0.43579    -1.92297    -2.84740   829.13918
    -0.43523    -1.92171    -2.84646   830.31757
    -0.43467    -1.92045    -2.84553   831.49817
    -0.43411    -1.91919    -2.84459   832.68099
    -0.43355    -1.91793    -2.84365   833.86603
    -0.43299    -1.91667    -2.84272   835.05331
    -0.43243    -1.91541    -2.84178   836.24282
    -0.43187    -1.91415    -2.84084   837.43457
    -0.43131    -1.91289    -2.83991   838.62857
    -0.43075    -1.91163    -2.83897   839.82482
    -0.43019    -1.91037    -2.83803   841.02333
    -0.42964    -1.90911    -2.83709   842.22410
    -0.42908    -1.90785    -2.83615   843.42714
    -0.42852    -1.90660    -2.83521   844.63245
    -0.42796    -1.90534    -2.83427   845.84003
    -0.42741    -1.90408    -2.83333   847.04991
    -0.42685    -1.90282    -2.83239   848.26207
    -0.42629    -1.90156    -2.83145   849.47652
    -0.42574    -1.90031    -2.83051   850.69328
    -0.42518    -1.89905    -2.82957   851.91234
    -0.42462    -1.89779    -2.82862   853.13371
    -0.42407    -1.89653    -2.82768   854.35739
    -0.42351    -1.89528    -2.82674   855.58340
    -0.42296    -1.89402    -2.82579   856.81174
    -0.42240    -1.89276    -2.82485   858.04241
    -0.42185    -1.89151    -2.82391   859.27541
    -0.42129    -1.89025    -2.82296   860.51076
    -0.42074    -1.88899    -2.82202   861.74846
    -0.42019    -1.88774    -2.82107   862.98852
    -0.41963    -1.88648    -2.82013   864.23093
    -0.41908    -1.88523    -2.81918   865.47571
    -0.41853    -1.88397    -2.81823   866.72286
    -0.41797    -1.88272    -2.81729   867.97239
    -0.41742    -1.88146    -2.81634   869.22431
    -0.41687    -1.88021    -2.81539   870.47861
    -0.41632    -1.87895    -2.81444   871.73530
    -0.41576    -1.87770    -2.81349   872.99440
    -0.41521    -1.87644    -2.81255   874.25590
    -0.41466    -1.87519    -2.81160   875.51981
    -0.41411    -1.87394    -2.81065   876.78615
    -0.41356    -1.87268    -2.80970   878.05490
    -0.41301    -1.87143    -2.80875   879.32608
    -0.41246    -1.87018    -2.80780   880.59970
    -0.41191    -1.86892    -2.80684   881.87576
    -0.41136    -1.86767    -2.80589   883.15426
    -0.41081    -1.86642    -2.80494   884.43522
    -0.41026    -1.86517    -2.80399   885.71863
    -0.40971    -1.86391    -2.80304   887.00451
    -0.40916    -1.86266    -2.80208   888.29286
    -0.40861    -1.86141    -2.80113   889.58368
    -0.40806    -1.86016    -2.80017   890.87699
    -0.40751    -1.85891    -2.79922   892.17278
    -0.40696    -1.85765    -2.79827   893.47107
    -0.40642    -1.85640    -2.79731   894.77185
    -0.40587    -1.85515    -2.79636   896.07514
    -0.40532    -1.85390    -2.79540   897.38095
    -0.40477    -1.85265    -2.79444   898.68927
    -0.40423    -1.85140    -2.79349   900.00012
    -0.40368    -1.85015    -2.79253   901.31349
    -0.40313    -1.84890    -2.79157   902.62940
    -0.40259    -1.84765    -2.79061   903.94785
    -0.40204    -1.84640    -2.78966   905.26886
    -0.40150    -1.84515    -2.78870   906.59241
    -0.40095    -1.84390    -2.78774   907.91853
    -0.40040    -1.84265    -2.78678   909.24721
    -0.39986    -1.84140    -2.78582   910.57847
    -0.39931    -1.84016    -2.78486   911.91230
    -0.39877    -1.83891    -2.78390   913.24872
    -0.39823    -1.83766    -2.78294   914.58773
    -0.39768    -1.83641    -2.78198   915.92934
    -0.39714    -1.83516    -2.78101   917.27356
    -0.39659    -1.83392    -2.78005   918.62038
    -0.39605    -1.83267    -2.77909   919.96982
    -0.39551    -1.83142    -2.77813   921.32189
    -0.39497    -1.83017    -2.77716   922.67658
    -0.39442    -1.82893    -2.77620   924.03391
    -0.39388    -1.82768    -2.77524   925.39389
    -0.39334    -1.82643    -2.77427   926.75651
    -0.39280    -1.82519    -2.77331   928.12178
    -0.39225    -1.82394    -2.77234   929.48972
    -0.39171    -1.82269    -2.77138   930.86033
    -0.39117    -1.82145    -2.77041   932.23361
    -0.39063    -1.82020    -2.76945   933.60957
    -0.39009    -1.81896    -2.76848   934.98822
    -0.38955    -1.81771    -2.76751   936.36956
    -0.38901    -1.81647    -2.76654   937.75361
    -0.38847    -1.81522    -2.76558   939.14036
    -0.38793    -1.81398    -2.76461   940.52983
    -0.38739    -1.81273    -2.76364   941.92202
    -0.38685    -1.81149    -2.76267   943.31693
    -0.38631    -1.81024    -2.76170   944.71458
    -0.38577    -1.80900    -2.76073   946.11497
    -0.38524    -1.80776    -2.75976   947.51810
    -0.38470    -1.80651    -2.75879   948.92399
    -0.38416    -1.80527    -2.75782   950.33265
    -0.38362    -1.80403    -2.75685   951.74406
    -0.38309    -1.80278    -2.75588   953.15826
    -0.38255    -1.80154    -2.75490   954.57523
    -0.38201    -1.80030    -2.75393   955.99500
    -0.38147    -1.79906    -2.75296   957.41755
    -0.38094    -1.79781    -2.75199   958.84291
    -0.38040    -1.79657    -2.75101   960.27108
    -0.37987    -1.79533    -2.75004   961.70207
    -0.37933    -1.79409    -2.74906   963.13587
    -0.37880    -1.79285    -2.74809   964.57251
    -0.37826    -1.79161    -2.74711   966.01198
    -0.37772    -1.79037    -2.74614   967.45430
    -0.37719    -1.78913    -2.74516   968.89946
    -0.37666    -1.78789    -2.74419   970.34749
    -0.37612    -1.78664    -2.74321   971.79838
    -0.37559    -1.78540    -2.74223   973.25214
    -0.37505    -1.78416    -2.74125   974.70878
    -0.37452    -1.78292    -2.74028   976.16830
    -0.37399    -1.78169    -2.73930   977.63072
    -0.37345    -1.78045    -2.73832   979.09604
    -0.37292    -1.77921    -2.73734   980.56426
    -0.37239    -1.77797    -2.73636   982.03540
    -0.37186    -1.77673    -2.73538   983.50946
    -0.37132    -1.77549    -2.73440   984.98645
    -0.37079    -1.77425    -2.73342   986.46638
    -0.37026    -1.77301    -2.73244   987.94925
    -0.36973    -1.77178    -2.73146   989.43507
    -0.36920    -1.77054    -2.73048   990.92385
    -0.36867    -1.76930    -2.72950   992.41560
    -0.36814    -1.76806    -2.72851   993.91032
    -0.36761    -1.76683    -2.72753   995.40802
    -0.36708    -1.76559    -2.72655   996.90870
    -0.36655    -1.76435    -2.72556   998.41238
    -0.36602    -1.76312    -2.72458   999.91907
    -0.36549    -1.76188    -2.72359  1001.42876
    -0.36496    -1.76064    -2.72261  1002.94148
    -0.36443    -1.75941    -2.72162  1004.45721
    -0.36390    -1.75817    -2.72064  1005.97598
    -0.36338    -1.75694    -2.71965  1007.49779
    -0.36285    -1.75570    -2.71867  1009.02265
    -0.36232    -1.75447    -2.71768  1010.55057
    -0.36179    -1.75323    -2.71669  1012.08154
    -0.36126    -1.75200    -2.71571  1013.61559
    -0.36074    -1.75076    -2.71472  1015.15272
    -0.36021    -1.74953    -2.71373  1016.69293
    -0.35968    -1.74829    -2.71274  1018.23624
    -0.35916    -1.74706    -2.71175  1019.78265
